node_id	score	valid	description
15393	0	0	\N
15394	0	0	\N
15395	0	0	\N
15396	0	0	\N
15397	0	0	\N
15398	0	0	\N
15399	0	0	\N
15400	0	0	\N
15401	0	0	\N
15402	0	0	\N
15403	0	0	\N
15404	0	0	\N
15405	0	0	\N
15406	0	0	\N
15407	0	0	\N
15408	0	0	\N
15409	0	0	\N
15410	0	0	\N
15411	0	0	\N
15412	0	0	\N
15413	0	0	\N
15414	0	0	\N
15415	0	0	\N
15416	0	0	\N
15417	0	0	\N
15418	0	0	\N
15419	0	0	\N
15420	0	0	\N
15421	0	0	\N
15422	0	0	\N
15423	0	0	\N
15424	0	0	\N
15425	0	0	\N
15426	0	0	\N
15427	0	0	\N
15428	0	0	\N
15429	0	0	\N
15430	0	0	\N
15431	0	0	\N
15432	0	0	\N
15433	0	0	\N
15434	0	0	\N
15435	0	0	\N
15436	0	0	\N
15437	0	0	\N
15438	0	0	\N
15439	0	0	\N
15440	0	0	\N
15441	0	0	\N
15442	0	0	\N
15443	0	0	\N
15444	0	0	\N
15445	0	0	\N
15446	0	0	\N
15447	0	0	\N
15448	0	0	\N
15449	0	0	\N
15450	0	0	\N
15451	0	0	\N
15452	0	0	\N
15453	0	0	\N
15454	0	0	\N
15455	0	0	\N
15456	0	0	\N
15457	0	0	\N
15458	0	0	\N
15459	0	0	\N
15460	0	0	\N
15461	0	0	\N
15462	0	0	\N
15463	0	0	\N
15464	0	0	\N
15465	0	0	\N
15466	0	0	\N
15467	0	0	\N
15468	0	0	\N
15469	0	0	\N
15470	0	0	\N
15471	0	0	\N
15472	0	0	\N
15473	0	0	\N
15474	0	0	\N
15475	0	0	\N
15476	0	0	\N
15477	0	0	\N
15478	0	0	\N
15479	0	0	\N
15480	0	0	\N
15481	0	0	\N
15482	0	0	\N
15483	0	0	\N
15484	0	0	\N
15485	0	0	\N
15486	0	0	\N
15487	0	0	\N
15488	0	0	\N
15489	0	0	\N
15490	0	0	\N
15491	0	0	\N
15492	0	0	\N
15493	0	0	\N
15494	0	0	\N
15495	0	0	\N
15496	0	0	\N
15497	0	0	\N
15498	0	0	\N
15499	0	0	\N
15500	0	0	\N
15501	0	0	\N
15502	0	0	\N
15503	0	0	\N
15504	0	0	\N
15505	0	0	\N
15506	0	0	\N
15507	0	0	\N
15508	0	0	\N
15509	0	0	\N
15510	0	0	\N
15511	0	0	\N
15512	0	0	\N
15513	0	0	\N
15514	0	0	\N
15515	0	0	\N
15516	0	0	\N
15517	0	0	\N
15518	0	0	\N
15519	0	0	\N
15520	0	0	\N
15521	0	0	\N
15522	0	0	\N
15523	0	0	\N
15524	0	0	\N
15525	0	0	\N
15526	0	0	\N
15527	0	0	\N
15528	0	0	\N
15529	0	0	\N
15530	0	0	\N
15531	0	0	\N
15532	0	0	\N
15533	0	0	\N
15534	0	0	\N
15535	0	0	\N
15536	0	0	\N
15537	0	0	\N
15538	0	0	\N
15539	0	0	\N
15540	0	0	\N
15541	0	0	\N
15542	0	0	\N
15543	0	0	\N
15544	0	0	\N
15545	0	0	\N
15546	0	0	\N
15547	0	0	\N
15548	0	0	\N
15549	0	0	\N
15550	0	0	\N
15551	0	0	\N
15552	0	0	\N
15553	0	0	\N
15554	0	0	\N
15555	0	0	\N
15556	0	0	\N
15557	0	0	\N
15558	0	0	\N
15559	0	0	\N
15560	0	0	\N
15561	0	0	\N
15562	0	0	\N
15563	0	0	\N
15564	0	0	\N
15565	0	0	\N
15566	0	0	\N
15567	0	0	\N
15568	0	0	\N
15569	0	0	\N
15570	0	0	\N
15571	0	0	\N
15572	0	0	\N
15573	0	0	\N
15574	0	0	\N
15575	0	0	\N
15576	0	0	\N
15577	0	0	\N
15578	0	0	\N
15579	0	0	\N
15580	0	0	\N
15581	0	0	\N
15582	0	0	\N
15583	0	0	\N
15584	0	0	\N
15585	0	0	\N
15586	0	0	\N
15587	0	0	\N
15588	0	0	\N
15589	0	0	\N
15590	0	0	\N
15591	0	0	\N
15592	0	0	\N
15593	0	0	\N
15594	0	0	\N
15595	0	0	\N
15596	0	0	\N
15597	0	0	\N
15598	0	0	\N
15599	0	0	\N
15600	0	0	\N
15601	0	0	\N
15602	0	0	\N
15603	0	0	\N
15604	0	0	\N
15605	0	0	\N
15606	0	0	\N
15607	0	0	\N
15608	0	0	\N
15609	0	0	\N
15610	0	0	\N
15611	0	0	\N
15612	0	0	\N
15613	0	0	\N
15614	0	0	\N
15615	0	0	\N
15616	0	0	\N
15617	0	0	\N
15618	0	0	\N
15619	0	0	\N
15620	0	0	\N
15621	0	0	\N
15622	0	0	\N
15623	0	0	\N
15624	0	0	\N
15625	0	0	\N
15626	0	0	\N
15627	0	0	\N
15628	0	0	\N
15629	0	0	\N
15630	0	0	\N
15631	0	0	\N
15632	0	0	\N
15633	0	0	\N
15634	0	0	\N
15635	0	0	\N
15636	0	0	\N
15637	0	0	\N
15638	0	0	\N
15639	0	0	\N
15640	0	0	\N
15641	0	0	\N
15642	0	0	\N
15643	0	0	\N
15644	0	0	\N
15645	0	0	\N
15646	0	0	\N
15647	0	0	\N
15648	0	0	\N
15649	0	0	\N
15650	0	0	\N
15651	0	0	\N
15652	0	0	\N
15653	0	0	\N
15654	0	0	\N
15655	0	0	\N
15656	0	0	\N
15657	0	0	\N
15658	0	0	\N
15659	0	0	\N
15660	0	0	\N
15661	0	0	\N
15662	0	0	\N
15663	0	0	\N
15664	0	0	\N
15665	0	0	\N
15666	0	0	\N
15667	0	0	\N
15668	0	0	\N
15669	0	0	\N
15670	0	0	\N
15671	0	0	\N
15672	0	0	\N
15673	0	0	\N
15674	0	0	\N
15675	0	0	\N
15676	0	0	\N
15677	0	0	\N
15678	0	0	\N
15679	0	0	\N
15680	0	0	\N
15681	0	0	\N
15682	0	0	\N
15683	0	0	\N
15684	0	0	\N
15685	0	0	\N
15686	0	0	\N
15687	0	0	\N
15688	0	0	\N
15689	0	0	\N
15690	0	0	\N
15691	0	0	\N
15692	0	0	\N
15693	0	0	\N
15694	0	0	\N
15695	0	0	\N
15696	0	0	\N
15697	0	0	\N
15698	0	0	\N
15699	0	0	\N
15700	0	0	\N
15701	0	0	\N
15702	0	0	\N
15703	0	0	\N
15704	0	0	\N
15705	0	0	\N
15706	0	0	\N
15707	0	0	\N
15708	0	0	\N
15709	0	0	\N
15710	0	0	\N
15711	0	0	\N
15712	0	0	\N
15713	0	0	\N
15714	0	0	\N
15715	0	0	\N
15716	0	0	\N
15717	0	0	\N
15718	0	0	\N
15719	0	0	\N
15720	0	0	\N
15721	0	0	\N
15722	0	0	\N
15723	0	0	\N
15724	0	0	\N
15725	0	0	\N
15726	0	0	\N
15727	0	0	\N
15728	0	0	\N
15729	0	0	\N
15730	0	0	\N
15731	0	0	\N
15732	0	0	\N
15733	0	0	\N
15734	0	0	\N
15735	0	0	\N
15736	0	0	\N
15737	0	0	\N
15738	0	0	\N
15739	0	0	\N
15740	0	0	\N
15741	0	0	\N
15742	0	0	\N
15743	0	0	\N
15744	0	0	\N
15745	0	0	\N
15746	0	0	\N
15747	0	0	\N
15748	0	0	\N
15749	0	0	\N
15750	0	0	\N
15751	0	0	\N
15752	0	0	\N
15753	0	0	\N
15754	0	0	\N
15755	0	0	\N
15756	0	0	\N
15757	0	0	\N
15758	0	0	\N
15759	0	0	\N
15760	0	0	\N
15761	0	0	\N
15762	0	0	\N
15763	0	0	\N
15764	0	0	\N
15765	0	0	\N
15766	0	0	\N
15767	0	0	\N
15768	0	0	\N
15769	0	0	\N
15770	0	0	\N
15771	0	0	\N
15772	0	0	\N
15773	0	0	\N
15774	0	0	\N
15775	0	0	\N
15776	0	0	\N
15777	0	0	\N
15778	0	0	\N
15779	0	0	\N
15780	0	0	\N
15781	0	0	\N
15782	0	0	\N
15783	0	0	\N
15784	0	0	\N
15785	0	0	\N
15786	0	0	\N
15787	0	0	\N
15788	0	0	\N
15789	0	0	\N
15790	0	0	\N
15791	0	0	\N
15792	0	0	\N
15793	0	0	\N
15794	0	0	\N
15795	0	0	\N
15796	0	0	\N
15797	0	0	\N
15798	0	0	\N
15799	0	0	\N
15800	0	0	\N
15801	0	0	\N
15802	0	0	\N
15803	0	0	\N
15804	0	0	\N
15805	0	0	\N
15806	0	0	\N
15807	0	0	\N
15808	0	0	\N
15809	0	0	\N
15810	0	0	\N
15811	0	0	\N
15812	0	0	\N
15813	0	0	\N
15814	0	0	\N
15815	0	0	\N
15816	0	0	\N
15817	0	0	\N
15818	0	0	\N
15819	0	0	\N
15820	0	0	\N
15821	0	0	\N
15822	0	0	\N
15823	0	0	\N
15824	0	0	\N
15825	0	0	\N
15826	0	0	\N
15827	0	0	\N
15828	0	0	\N
15829	0	0	\N
15830	0	0	\N
15831	0	0	\N
15832	0	0	\N
15833	0	0	\N
15834	0	0	\N
15835	0	0	\N
15836	0	0	\N
15837	0	0	\N
15838	0	0	\N
15839	0	0	\N
15840	0	0	\N
15841	0	0	\N
15842	0	0	\N
15843	0	0	\N
15844	0	0	\N
15845	0	0	\N
15846	0	0	\N
15847	0	0	\N
15848	0	0	\N
15849	0	0	\N
15850	0	0	\N
15851	0	0	\N
15852	0	0	\N
15853	0	0	\N
15854	0	0	\N
15855	0	0	\N
15856	0	0	\N
15857	0	0	\N
15858	0	0	\N
15859	0	0	\N
15860	0	0	\N
15861	0	0	\N
15862	0	0	\N
15863	0	0	\N
15864	0	0	\N
15865	0	0	\N
15866	0	0	\N
15867	0	0	\N
15868	0	0	\N
15869	0	0	\N
15870	0	0	\N
15871	0	0	\N
15872	0	0	\N
15873	0	0	\N
15874	0	0	\N
15875	0	0	\N
15876	0	0	\N
15877	0	0	\N
15878	0	0	\N
15879	0	0	\N
15880	0	0	\N
15881	0	0	\N
15882	0	0	\N
15883	0	0	\N
15884	0	0	\N
15885	0	0	\N
15886	0	0	\N
15887	0	0	\N
15888	0	0	\N
15889	0	0	\N
15890	0	0	\N
15891	0	0	\N
15892	0	0	\N
15893	0	0	\N
15894	0	0	\N
15895	0	0	\N
15896	0	0	\N
15897	0	0	\N
15898	0	0	\N
15899	0	0	\N
15900	0	0	\N
15901	0	0	\N
15902	0	0	\N
15903	0	0	\N
15904	0	0	\N
15905	0	0	\N
15906	0	0	\N
15907	0	0	\N
15908	0	0	\N
15909	0	0	\N
15910	0	0	\N
15911	0	0	\N
15912	0	0	\N
15913	0	0	\N
15914	0	0	\N
15915	0	0	\N
15916	0	0	\N
15917	0	0	\N
15918	0	0	\N
15919	0	0	\N
15920	0	0	\N
15921	0	0	\N
15922	0	0	\N
15923	0	0	\N
15924	0	0	\N
15925	0	0	\N
15926	0	0	\N
15927	0	0	\N
15928	0	0	\N
15929	0	0	\N
15930	0	0	\N
15931	0	0	\N
15932	0	0	\N
15933	0	0	\N
15934	0	0	\N
15935	0	0	\N
15936	0	0	\N
15937	0	0	\N
15938	0	0	\N
15939	0	0	\N
15940	0	0	\N
15941	0	0	\N
15942	0	0	\N
15943	0	0	\N
15944	0	0	\N
15945	0	0	\N
15946	0	0	\N
15947	0	0	\N
15948	0	0	\N
15949	0	0	\N
15950	0	0	\N
15951	0	0	\N
15952	0	0	\N
15953	0	0	\N
15954	0	0	\N
15955	0	0	\N
15956	0	0	\N
15957	0	0	\N
15958	0	0	\N
15959	0	0	\N
15960	0	0	\N
15961	0	0	\N
15962	0	0	\N
15963	0	0	\N
15964	0	0	\N
15965	0	0	\N
15966	0	0	\N
15967	0	0	\N
15968	0	0	\N
15969	0	0	\N
15970	0	0	\N
15971	0	0	\N
15972	0	0	\N
15973	0	0	\N
15974	0	0	\N
15975	0	0	\N
15976	0	0	\N
15977	0	0	\N
15978	0	0	\N
15979	0	0	\N
15980	0	0	\N
15981	0	0	\N
15982	0	0	\N
15983	0	0	\N
15984	0	0	\N
15985	0	0	\N
15986	0	0	\N
15987	0	0	\N
15988	0	0	\N
15989	0	0	\N
15990	0	0	\N
15991	0	0	\N
15992	0	0	\N
15993	0	0	\N
15994	0	0	\N
15995	0	0	\N
15996	0	0	\N
15997	0	0	\N
15998	0	0	\N
15999	0	0	\N
16000	0	0	\N
16001	0	0	\N
16002	0	0	\N
16003	0	0	\N
16004	0	0	\N
16005	0	0	\N
16006	0	0	\N
16007	0	0	\N
16008	0	0	\N
16009	0	0	\N
16010	0	0	\N
16011	0	0	\N
16012	0	0	\N
16013	0	0	\N
16014	0	0	\N
16015	0	0	\N
16016	0	0	\N
16017	0	0	\N
16018	0	0	\N
16019	0	0	\N
16020	0	0	\N
16021	0	0	\N
16022	0	0	\N
16023	0	0	\N
16024	0	0	\N
16025	0	0	\N
16026	0	0	\N
16027	0	0	\N
16028	0	0	\N
16029	0	0	\N
16030	0	0	\N
16031	0	0	\N
16032	0	0	\N
16033	0	0	\N
16034	0	0	\N
16035	0	0	\N
16036	0	0	\N
16037	0	0	\N
16038	0	0	\N
16039	0	0	\N
16040	0	0	\N
16041	0	0	\N
16042	0	0	\N
16043	0	0	\N
16044	0	0	\N
16045	0	0	\N
16046	0	0	\N
16047	0	0	\N
16048	0	0	\N
16049	0	0	\N
16050	0	0	\N
16051	0	0	\N
16052	0	0	\N
16053	0	0	\N
16054	0	0	\N
16055	0	0	\N
16056	0	0	\N
16057	0	0	\N
16058	0	0	\N
16059	0	0	\N
16060	0	0	\N
16061	0	0	\N
16062	0	0	\N
16063	0	0	\N
16064	0	0	\N
16065	0	0	\N
16066	0	0	\N
16067	0	0	\N
16068	0	0	\N
16069	0	0	\N
16070	0	0	\N
16071	0	0	\N
16072	0	0	\N
16073	0	0	\N
16074	0	0	\N
16075	0	0	\N
16076	0	0	\N
16077	0	0	\N
16078	0	0	\N
16079	0	0	\N
16080	0	0	\N
16081	0	0	\N
16082	0	0	\N
16083	0	0	\N
16084	0	0	\N
16085	0	0	\N
16086	0	0	\N
16087	0	0	\N
16088	0	0	\N
16089	0	0	\N
16090	0	0	\N
16091	0	0	\N
16092	0	0	\N
16093	0	0	\N
16094	0	0	\N
16095	0	0	\N
16096	0	0	\N
16097	0	0	\N
16098	0	0	\N
16099	0	0	\N
16100	0	0	\N
16101	0	0	\N
16102	0	0	\N
16103	0	0	\N
16104	0	0	\N
16105	0	0	\N
16106	0	0	\N
16107	0	0	\N
16108	0	0	\N
16109	0	0	\N
16110	0	0	\N
16111	0	0	\N
16112	0	0	\N
16113	0	0	\N
16114	0	0	\N
16115	0	0	\N
16116	0	0	\N
16117	0	0	\N
16118	0	0	\N
16119	0	0	\N
16120	0	0	\N
16121	0	0	\N
16122	0	0	\N
16123	0	0	\N
16124	0	0	\N
16125	0	0	\N
16126	0	0	\N
16127	0	0	\N
16128	0	0	\N
16129	0	0	\N
16130	0	0	\N
16131	0	0	\N
16132	0	0	\N
16133	0	0	\N
16134	0	0	\N
16135	0	0	\N
16136	0	0	\N
16137	0	0	\N
16138	0	0	\N
16139	0	0	\N
16140	0	0	\N
16141	0	0	\N
16142	0	0	\N
16143	0	0	\N
16144	0	0	\N
16145	0	0	\N
16146	0	0	\N
16147	0	0	\N
16148	0	0	\N
16149	0	0	\N
16150	0	0	\N
16151	0	0	\N
16152	0	0	\N
16153	0	0	\N
16154	0	0	\N
16155	0	0	\N
16156	0	0	\N
16157	0	0	\N
16158	0	0	\N
16159	0	0	\N
16160	0	0	\N
16161	0	0	\N
16162	0	0	\N
16163	0	0	\N
16164	0	0	\N
16165	0	0	\N
16166	0	0	\N
16167	0	0	\N
16168	0	0	\N
16169	0	0	\N
16170	0	0	\N
16171	0	0	\N
16172	0	0	\N
16173	0	0	\N
16174	0	0	\N
16175	0	0	\N
16176	0	0	\N
16177	0	0	\N
16178	0	0	\N
16179	0	0	\N
16180	0	0	\N
16181	0	0	\N
16182	0	0	\N
16183	0	0	\N
16184	0	0	\N
16185	0	0	\N
16186	0	0	\N
16187	0	0	\N
16188	0	0	\N
16189	0	0	\N
16190	0	0	\N
16191	0	0	\N
16192	0	0	\N
16193	0	0	\N
16194	0	0	\N
16195	0	0	\N
16196	0	0	\N
16197	0	0	\N
16198	0	0	\N
16199	0	0	\N
16200	0	0	\N
16201	0	0	\N
16202	0	0	\N
16203	0	0	\N
16204	0	0	\N
16205	0	0	\N
16206	0	0	\N
16207	0	0	\N
16208	0	0	\N
16209	0	0	\N
16210	0	0	\N
16211	0	0	\N
16212	0	0	\N
16213	0	0	\N
16214	0	0	\N
16215	0	0	\N
16216	0	0	\N
16217	0	0	\N
16218	0	0	\N
16219	0	0	\N
16220	0	0	\N
16221	0	0	\N
16222	0	0	\N
16223	0	0	\N
16224	0	0	\N
16225	0	0	\N
16226	0	0	\N
16227	0	0	\N
16228	0	0	\N
16229	0	0	\N
16230	0	0	\N
16231	0	0	\N
16232	0	0	\N
16233	0	0	\N
16234	0	0	\N
16235	0	0	\N
16236	0	0	\N
16237	0	0	\N
16238	0	0	\N
16239	0	0	\N
16240	0	0	\N
16241	0	0	\N
16242	0	0	\N
16243	0	0	\N
16244	0	0	\N
16245	0	0	\N
16246	0	0	\N
16247	0	0	\N
16248	0	0	\N
16249	0	0	\N
16250	0	0	\N
16251	0	0	\N
16252	0	0	\N
16253	0	0	\N
16254	0	0	\N
16255	0	0	\N
16256	0	0	\N
16257	0	0	\N
16258	0	0	\N
16259	0	0	\N
16260	0	0	\N
16261	0	0	\N
16262	0	0	\N
16263	0	0	\N
16264	0	0	\N
16265	0	0	\N
16266	0	0	\N
16267	0	0	\N
16268	0	0	\N
16269	0	0	\N
16270	0	0	\N
16271	0	0	\N
16272	0	0	\N
16273	0	0	\N
16274	0	0	\N
16275	0	0	\N
16276	0	0	\N
16277	0	0	\N
16278	0	0	\N
16279	0	0	\N
16280	0	0	\N
16281	0	0	\N
16282	0	0	\N
16283	0	0	\N
16284	0	0	\N
16285	0	0	\N
16286	0	0	\N
16287	0	0	\N
16288	0	0	\N
16289	0	0	\N
16290	0	0	\N
16291	0	0	\N
16292	0	0	\N
16293	0	0	\N
16294	0	0	\N
16295	0	0	\N
16296	0	0	\N
16297	0	0	\N
16298	0	0	\N
16299	0	0	\N
16300	0	0	\N
16301	0	0	\N
16302	0	0	\N
16303	0	0	\N
16304	0	0	\N
16305	0	0	\N
16306	0	0	\N
16307	0	0	\N
16308	0	0	\N
16309	0	0	\N
16310	0	0	\N
16311	0	0	\N
16312	0	0	\N
16313	0	0	\N
16314	0	0	\N
16315	0	0	\N
16316	0	0	\N
16317	0	0	\N
16318	0	0	\N
16319	0	0	\N
16320	0	0	\N
16321	0	0	\N
16322	0	0	\N
16323	0	0	\N
16324	0	0	\N
16325	0	0	\N
16326	0	0	\N
16327	0	0	\N
16328	0	0	\N
16329	0	0	\N
16330	0	0	\N
16331	0	0	\N
16332	0	0	\N
16333	0	0	\N
16334	0	0	\N
16335	0	0	\N
16336	0	0	\N
16337	0	0	\N
16338	0	0	\N
16339	0	0	\N
16340	0	0	\N
16341	0	0	\N
16342	0	0	\N
16343	0	0	\N
16344	0	0	\N
16345	0	0	\N
16346	0	0	\N
16347	0	0	\N
16348	0	0	\N
16349	0	0	\N
16350	0	0	\N
16351	0	0	\N
16352	0	0	\N
16353	0	0	\N
16354	0	0	\N
16355	0	0	\N
16356	0	0	\N
16357	0	0	\N
16358	0	0	\N
16359	0	0	\N
16360	0	0	\N
16361	0	0	\N
16362	0	0	\N
16363	0	0	\N
16364	0	0	\N
16365	0	0	\N
16366	0	0	\N
16367	0	0	\N
16368	0	0	\N
16369	0	0	\N
16370	0	0	\N
16371	0	0	\N
16372	0	0	\N
16373	0	0	\N
16374	0	0	\N
16375	0	0	\N
16376	0	0	\N
16377	0	0	\N
16378	0	0	\N
16379	0	0	\N
16380	0	0	\N
16381	0	0	\N
16382	0	0	\N
16383	0	0	\N
16384	0	0	\N
16385	0	0	\N
16386	0	0	\N
16387	0	0	\N
16388	0	0	\N
16389	0	0	\N
16390	0	0	\N
16391	0	0	\N
16392	0	0	\N
16393	0	0	\N
16394	0	0	\N
16395	0	0	\N
16396	0	0	\N
16397	0	0	\N
16398	0	0	\N
16399	0	0	\N
16400	0	0	\N
16401	0	0	\N
16402	0	0	\N
16403	0	0	\N
16404	0	0	\N
16405	0	0	\N
16406	0	0	\N
16407	0	0	\N
16408	0	0	\N
16409	0	0	\N
16410	0	0	\N
16411	0	0	\N
16412	0	0	\N
16413	0	0	\N
16414	0	0	\N
16415	0	0	\N
16416	0	0	\N
16417	0	0	\N
16418	0	0	\N
16419	0	0	\N
16420	0	0	\N
16421	0	0	\N
16422	0	0	\N
16423	0	0	\N
16424	0	0	\N
16425	0	0	\N
16426	0	0	\N
16427	0	0	\N
16428	0	0	\N
16429	0	0	\N
16430	0	0	\N
16431	0	0	\N
16432	0	0	\N
16433	0	0	\N
16434	0	0	\N
16435	0	0	\N
16436	0	0	\N
16437	0	0	\N
16438	0	0	\N
16439	0	0	\N
16440	0	0	\N
16441	0	0	\N
16442	0	0	\N
16443	0	0	\N
16444	0	0	\N
16445	0	0	\N
16446	0	0	\N
16447	0	0	\N
16448	0	0	\N
16449	0	0	\N
16450	0	0	\N
16451	0	0	\N
16452	0	0	\N
16453	0	0	\N
16454	0	0	\N
16455	0	0	\N
16456	0	0	\N
16457	0	0	\N
16458	0	0	\N
16459	0	0	\N
16460	0	0	\N
16461	0	0	\N
16462	0	0	\N
16463	0	0	\N
16464	0	0	\N
16465	0	0	\N
16466	0	0	\N
16467	0	0	\N
16468	0	0	\N
16469	0	0	\N
16470	0	0	\N
16471	0	0	\N
16472	0	0	\N
16473	0	0	\N
16474	0	0	\N
16475	0	0	\N
16476	0	0	\N
16477	0	0	\N
16478	0	0	\N
16479	0	0	\N
16480	0	0	\N
16481	0	0	\N
16482	0	0	\N
16483	0	0	\N
16484	0	0	\N
16485	0	0	\N
16486	0	0	\N
16487	0	0	\N
16488	0	0	\N
16489	0	0	\N
16490	0	0	\N
16491	0	0	\N
16492	0	0	\N
16493	0	0	\N
16494	0	0	\N
16495	0	0	\N
16496	0	0	\N
16497	0	0	\N
16498	0	0	\N
16499	0	0	\N
16500	0	0	\N
16501	0	0	\N
16502	0	0	\N
16503	0	0	\N
16504	0	0	\N
16505	0	0	\N
16506	0	0	\N
16507	0	0	\N
16508	0	0	\N
16509	0	0	\N
16510	0	0	\N
16511	0	0	\N
16512	0	0	\N
16513	0	0	\N
16514	0	0	\N
16515	0	0	\N
16516	0	0	\N
16517	0	0	\N
16518	0	0	\N
16519	0	0	\N
16520	0	0	\N
16521	0	0	\N
16522	0	0	\N
16523	0	0	\N
16524	0	0	\N
16525	0	0	\N
16526	0	0	\N
16527	0	0	\N
16528	0	0	\N
16529	0	0	\N
16530	0	0	\N
16531	0	0	\N
16532	0	0	\N
16533	0	0	\N
16534	0	0	\N
16535	0	0	\N
16536	0	0	\N
16537	0	0	\N
16538	0	0	\N
16539	0	0	\N
16540	0	0	\N
16541	0	0	\N
16542	0	0	\N
16543	0	0	\N
16544	0	0	\N
16545	0	0	\N
16546	0	0	\N
16547	0	0	\N
16548	0	0	\N
16549	0	0	\N
16550	0	0	\N
16551	0	0	\N
16552	0	0	\N
16553	0	0	\N
16554	0	0	\N
16555	0	0	\N
16556	0	0	\N
16557	0	0	\N
16558	0	0	\N
16559	0	0	\N
16560	0	0	\N
16561	0	0	\N
16562	0	0	\N
16563	0	0	\N
16564	0	0	\N
16565	0	0	\N
16566	0	0	\N
16567	0	0	\N
16568	0	0	\N
16569	0	0	\N
16570	0	0	\N
16571	0	0	\N
16572	0	0	\N
16573	0	0	\N
16574	0	0	\N
16575	0	0	\N
16576	0	0	\N
16577	0	0	\N
16578	0	0	\N
16579	0	0	\N
16580	0	0	\N
16581	0	0	\N
16582	0	0	\N
16583	0	0	\N
16584	0	0	\N
16585	0	0	\N
16586	0	0	\N
16587	0	0	\N
16588	0	0	\N
16589	0	0	\N
16590	0	0	\N
16591	0	0	\N
16592	0	0	\N
16593	0	0	\N
16594	0	0	\N
16595	0	0	\N
16596	0	0	\N
16597	0	0	\N
16598	0	0	\N
16599	0	0	\N
16600	0	0	\N
16601	0	0	\N
16602	0	0	\N
16603	0	0	\N
16604	0	0	\N
16605	0	0	\N
16606	0	0	\N
16607	0	0	\N
16608	0	0	\N
16609	0	0	\N
16610	0	0	\N
16611	0	0	\N
16612	0	0	\N
16613	0	0	\N
16614	0	0	\N
16615	0	0	\N
16616	0	0	\N
16617	0	0	\N
16618	0	0	\N
16619	0	0	\N
16620	0	0	\N
16621	0	0	\N
16622	0	0	\N
16623	0	0	\N
16624	0	0	\N
16625	0	0	\N
16626	0	0	\N
16627	0	0	\N
16628	0	0	\N
16629	0	0	\N
16630	0	0	\N
16631	0	0	\N
16632	0	0	\N
16633	0	0	\N
16634	0	0	\N
16635	0	0	\N
16636	0	0	\N
16637	0	0	\N
16638	0	0	\N
16639	0	0	\N
16640	0	0	\N
16641	0	0	\N
16642	0	0	\N
16643	0	0	\N
16644	0	0	\N
16645	0	0	\N
16646	0	0	\N
16647	0	0	\N
16648	0	0	\N
16649	0	0	\N
16650	0	0	\N
16651	0	0	\N
16652	0	0	\N
16653	0	0	\N
16654	0	0	\N
16655	0	0	\N
16656	0	0	\N
16657	0	0	\N
16658	0	0	\N
16659	0	0	\N
16660	0	0	\N
16661	0	0	\N
16662	0	0	\N
16663	0	0	\N
16664	0	0	\N
16665	0	0	\N
16666	0	0	\N
16667	0	0	\N
16668	0	0	\N
16669	0	0	\N
16670	0	0	\N
16671	0	0	\N
16672	0	0	\N
16673	0	0	\N
16674	0	0	\N
16675	0	0	\N
16676	0	0	\N
16677	0	0	\N
16678	0	0	\N
16679	0	0	\N
16680	0	0	\N
16681	0	0	\N
16682	0	0	\N
16683	0	0	\N
16684	0	0	\N
16685	0	0	\N
16686	0	0	\N
16687	0	0	\N
16688	0	0	\N
16689	0	0	\N
16690	0	0	\N
16691	0	0	\N
16692	0	0	\N
16693	0	0	\N
16694	0	0	\N
16695	0	0	\N
16696	0	0	\N
16697	0	0	\N
16698	0	0	\N
16699	0	0	\N
16700	0	0	\N
16701	0	0	\N
16702	0	0	\N
16703	0	0	\N
16704	0	0	\N
16705	0	0	\N
16706	0	0	\N
16707	0	0	\N
16708	0	0	\N
16709	0	0	\N
16710	0	0	\N
16711	0	0	\N
16712	0	0	\N
16713	0	0	\N
16714	0	0	\N
16715	0	0	\N
16716	0	0	\N
16717	0	0	\N
16718	0	0	\N
16719	0	0	\N
16720	0	0	\N
16721	0	0	\N
16722	0	0	\N
16723	0	0	\N
16724	0	0	\N
16725	0	0	\N
16726	0	0	\N
16727	0	0	\N
16728	0	0	\N
16729	0	0	\N
16730	0	0	\N
16731	0	0	\N
16732	0	0	\N
16733	0	0	\N
16734	0	0	\N
16735	0	0	\N
16736	0	0	\N
16737	0	0	\N
16738	0	0	\N
16739	0	0	\N
16740	0	0	\N
16741	0	0	\N
16742	0	0	\N
16743	0	0	\N
16744	0	0	\N
16745	0	0	\N
16746	0	0	\N
16747	0	0	\N
16748	0	0	\N
16749	0	0	\N
16750	0	0	\N
16751	0	0	\N
16752	0	0	\N
16753	0	0	\N
16754	0	0	\N
16755	0	0	\N
16756	0	0	\N
16757	0	0	\N
16758	0	0	\N
16759	0	0	\N
16760	0	0	\N
16761	0	0	\N
16762	0	0	\N
16763	0	0	\N
16764	0	0	\N
16765	0	0	\N
16766	0	0	\N
16767	0	0	\N
16768	0	0	\N
16769	0	0	\N
16770	0	0	\N
16771	0	0	\N
16772	0	0	\N
16773	0	0	\N
16774	0	0	\N
16775	0	0	\N
16776	0	0	\N
16777	0	0	\N
16778	0	0	\N
16779	0	0	\N
16780	0	0	\N
16781	0	0	\N
16782	0	0	\N
16783	0	0	\N
16784	0	0	\N
16785	0	0	\N
16786	0	0	\N
16787	0	0	\N
16788	0	0	\N
16789	0	0	\N
16790	0	0	\N
